מזהה,סוג,"מק""ט",שם,פורסם,"האם מומלץ?","נראות בקטלוג","תיאור קצר",תיאור,"תאריך התחלה של מחיר המבצע","תאריך סיום של מחיר המבצע","סטטוס מס","סוג מס",במלאי?,מלאי,"כמות של מלאי מועט","לאפשר הזמנות מראש?","נמכר בנפרד?","משקל (kg)","אורך (cm)","רוחב (cm)","גובה (cm)","לאפשר חוות דעת של לקוחות?","הערת רכישה","מחיר מבצע","מחיר רגיל",קטגוריות,תגיות,"סוג משלוח",תמונות,"הגבלת הורדות","ימים שנותרו לתוקף ההורדה",אב,"מוצרים מקובצים","מוצרים משודרגים","מוצרים משלימים","URL חיצוני","טקסט כפתור",מיקום,"שיוך 1 שמות","שיוך 1 ערכים","שיוך 1 פריטים מוצגים","שיוך 1 פריטים גלובליים","שיוך 1 פריטים כברירת מחדל","שיוך 2 שמות","שיוך 2 ערכים","שיוך 2 פריטים מוצגים","שיוך 2 פריטים גלובליים","שיוך 2 פריטים כברירת מחדל","שיוך 3 שמות","שיוך 3 ערכים","שיוך 3 פריטים מוצגים","שיוך 3 פריטים גלובליים","שיוך 3 פריטים כברירת מחדל"
5120,simple,,"שייקר אנטיבקטריאלי",1,0,visible,,"<b>שייקר אנטיבקטריאלי – גרמני.
\n<img src=""https://d3m9l0v76dty0.cloudfront.net/system/photos/569682/original/433b65d939862ee2e2872db84b415b58.jpg?1618990857"" alt=""התקנה נכונה"" />",,,taxable,,1,,,0,0,5,,,,1,,449,499,"מכשירי כושר ביתיים > מתח מקבילים",,"מתח ומקבילים",https://powersport.co.il/wp-content/uploads/2021/02/mini_1603480108609.jpg,,,,,,,,,264,,,,,
5168,simple,,"סמית משין דגם GSM-45",1,0,visible,"<strong>סמית משין מקצועי לעבודה עם משקולות דגם GSM-45
\nלבית Body Solid
\n</strong>✔ מוט המשקולות נע על מוטות ניקל וע”י מיסבים.
\n✔ מעצורי בטיחות כפולים ומתכווננים.
\n✔ מתאים לחדר כושר בינוני או לשימוש בבית פרטי.
\n
\n&nbsp;
\n
\n&nbsp;","<h2><strong>מפרט סמית משין Body Solid:
\n</strong><b>סמית משין – המכשיר האידיאלי לבניית מסת שרירים לכל הגוף
\n</b></h2>
\n<b> </b><span style=""color: #333333; font-size: 14.4px;"">עבודה בטוחה וחלקה ביותר</span>
\n<ul>
\n 	<li>מוט המשקולות נע על מוטות ניקל וע”י מיסבים</li>
\n 	<li>נקודות סיום ותחילת תרגיל רבות</li>
\n 	<li>מעצורי בטיחות כפולים ומתכווננים</li>
\n 	<li>מתאים לצלחות בקוטר רגיל או בתוספת מתאמים אוליפיים גם לצלחות אולימפיות</li>
\n 	<li>מתאים לחדר כושר בינוני או לשימוש בבית פרטי</li>
\n</ul>
\n<b> </b>
\n<h2><b>מידות:
\n</b></h2>
\nאורך 114 ס”מ
\nרוחב 205 ס”מ
\nגובה 208 ס”מ
\n
\n*ייתכנו שינויים במחיר ההובלה לפי תנאי המקום של האספקה!",,,taxable,,1,,,0,0,100,,,,1,,,3950,"מכשירים מקצועיים > כלובים וקרוס מקצועיים, מכשירי כושר ביתיים > קרוס אובר וכלובים",,כלובים,"https://powersport.co.il/wp-content/uploads/2021/02/GSM-45.jpg, https://powersport.co.il/wp-content/uploads/2021/02/GSM2.png",,,,,,,,,68,"סוג מכשיר",כלוב,1,1,
5170,simple,,"ריפוד למוט כרית סקוואט",1,0,visible,,"✔ ריפוד כרית למוט אולימפי..
\n
\n✔ מתאים למוטות אולימפיים.
\n
\n✔ מומלץ לעבוד עם כרית שנשענת על העורף.
\n
\n&nbsp;
\n
\n&nbsp;",,,taxable,,1,,,0,0,,,,,1,,,119,"מכשירי כושר ביתיים > משקולות ומוטות",,,https://powersport.co.il/wp-content/uploads/2021/02/mini_16035600813889.jpg,,,,,,,,,842,,,,,
5178,simple,,"שייקר COMBAT",1,0,visible,,"שייקר אנטיבקטריאלי אישי קומפקטי מבית חברת COMBAT. נוח וקל לנשיאה, איכותי ועמיד .",,,taxable,,1,,,0,0,0.5,,,,1,,,25,"תוספי תזונה > אבקת חלבון מי גבינה, תוספי תזונה > משקאות/שייקרים",,"מ-0-24 ק""ג",https://powersport.co.il/wp-content/uploads/2021/02/שייקר-צבעוני.jpg,,,,,,,,,873,,,,,
5184,simple,,"ספה מתכווננת מקצועית F1-A85",1,0,visible,"<strong>ספה מתכווננת דגם F1-A85
\n</strong>
\n
\n✔ כרית גב ארוכה במיוחד 90 ס”מ לתמיכה מלאה
\n✔ ציפוי רגליים מונע החלקה.
\n✔ ידית נשיאה מרופדת וזוג גלגלים לנשיאה נוחה וקלה.
\n
\n<strong> </strong>","<h2>תיאור המוצר:</h2>
\nמתכווננת מזווית ישרה (מצב שטוח) ועד 90 מעלות
\n
\nכרית גב ארוכה במיוחד 90 ס”מ, לתמיכה מלאה לגב וחוליות הצוואר בכל זווית
\n
\nכריות תמיכה ארגונומיות לשמירה על הגב והחוליות בטכנולוגיית Injection Core© לדחיסות מושלמת וריפוד מונע זיעה למניעת ריחות ובקטריה
\n
\nשלדת ברזל מעוגלת ומסיבית מטופלת בצביעת 3 שכבות כרום למניעת שריטות ופגמים
\n
\nידית נשיאה מרופדת וזוג גלגלים לנשיאה נוחה וקלה
\n
\nציפוי רגליים מונע החלקה
\n
\n&nbsp;
\n
\n&nbsp;
\n<h2>מידות</h2>
\nאורך- 135 ס”מ
\n
\nרוחב- 55 ס”מ
\n
\nגובה- 128 ס”מ
\n
\n&nbsp;
\n
\n*דמי המשלוח אינם כוללים הרכבה בבית הלקוח
\n
\n*ייתכנו שינויים במחיר ההובלה לפי תנאי המקום של האספקה!",,,taxable,,1,,,0,0,80,,,,1,,,2490,"מכשירים מקצועיים > ספות כושר מקצועיות",,,https://powersport.co.il/wp-content/uploads/2021/02/mini_16032691869101.jpg,,,,,,,,,333,,,,,
5188,simple,,"מקבילים בטן בודי סוליד דגם VKR-60",1,0,visible,,"✔ מכשיר בטן בהרמת ברכיים.
\n
\n✔ ריפודים עבים ונוחים.
\n
\n✔ משענת גב רחבה.
\n
\n&nbsp;
\n
\n&nbsp;
\n
\nמכשיר בטן בהרמת ברכיים .
\n
\nריפודים עבים ונוחים, משענת גב רחבה .
\n
\nמכשיר יציב ומסיבי מתאים לחדרי כושר ולשימוש ביתי .
\n
\nכולל ידיות לעבודת מקבילים .
\n
\n*ייתכנו שינויים במחיר ההובלה לפי תנאי האספקה
\n, לא כולל דמי הרכבה.",,,taxable,,1,,,0,0,5,,,,1,,,1960,"מכשירי כושר ביתיים > מתח מקבילים",,"מתח ומקבילים",https://powersport.co.il/wp-content/uploads/2021/02/mini_16034801991526.jpg,,,,,,,,,260,,,,,
5192,simple,,"אגס איגרוף UFC",1,0,visible,"<strong>אגס איגרוף מקצועי מבית UFC, המותג מס’ 1 בעולם בתחום אומנויות הלחימה !</strong>
\n
\n<strong>עשוי מעור סינתטי עבה בעל תפר מחוזק המבטיח עמידות לאורך זמן.</strong>
\n
\n✔ מעולה לאימוני טכניקה, זריזות, סיבולת וכוח.
\n
\n✔ בעל מנגנון ריפלקס.
\n
\n✔ מערכת הרכבה קלה.","מעולה לאימוני טכניקה, זריזות, סיבולת וכוח.
\n
\nבעל מנגנון ריפלקס – תנועת התאוששות מהירה של הכדור מאפשרת שיפור זמן תגובה.
\n
\nמערכת הרכבה קלה ל- SWIVEL מתאים (<a href=""https://powersport.co.il/store/%d7%a6%d7%99%d7%95%d7%93-%d7%9b%d7%95%d7%a9%d7%a8-%d7%95%d7%90%d7%91%d7%99%d7%96%d7%a8%d7%99%d7%9d/%d7%90%d7%99%d7%92%d7%a8%d7%95%d7%a3/%d7%a1%d7%91%d7%99%d7%91%d7%9c-%d7%9c%d7%90%d7%92%d7%a1-%d7%90%d7%99%d7%92%d7%a8%d7%95%d7%a3-ufc/"">ראה במוצרים נלווים</a>).
\n
\n&nbsp;",,,taxable,,1,,,0,0,1,,,,1,,,129,"ציוד ספורט > איגרוף UFC / MMA",,"מ-0-24 ק""ג",https://powersport.co.il/wp-content/uploads/2021/02/mini_16036121683534.jpeg,,,,,"id:5722, id:5682",,,,855,,,,,
5208,variable,,"משקולות ונילה / ניאופרן",1,0,visible,"<em>משקולות</em> יד בציפוי <em>ניאופרן</em> ויניל איכותי לאימון מקצועי חדר כושר / ביתי.
\n<div class=""woocommerce-product-details__short-description"">
\n
\nאיכותי במיוחד, לאימון ביתי ללא רעשים ולא פגיעה ברצפת העבודה.
\n
\n</div>
\n✔ משקולות יד איכותיות בציפוי ונילה.
\n
\n✔ שכבת הונילה חלקה ונעימה למגע יד.
\n
\n✔ מונעת רעשים במהלך האימון.","משקולות יד וניל ניאופרן איכותי במיוחד, עטופות בשכבת גומי מונעת פגיעה ברצפת העבודה ומונעת רעשים",,,taxable,,1,,,0,0,,,,,1,,,,"מכשירי כושר ביתיים > משקולות ומוטות",,,https://powersport.co.il/wp-content/uploads/2021/02/mini_16063063398554-1.jpg,,,,,,,,,296,"משקל (ק""ג)","1 ק""ג, 1.5 ק""ג, 2 ק""ג, 3 ק""ג, 4 ק""ג",1,1,1-%d7%a7%d7%92
5214,simple,,"שק איגרוף 36 ק”ג | UFC",1,0,visible,"<b>שק איגרוף מקצועי וחזק מבית UFC, המותג מס’ 1 בעולם בתחום אומנויות הלחימה !</b>
\n
\nמשקל: 36 ק”ג.
\n
\n<b>מידות : אורך 117 ס”מ, קוטר 33 ס”מ.</b>","✔ מתאים לכל סוגי המתאמנים בכל הרמות.
\n
\n✔ נתלה בקלות עם המתלה מבית UFC
\n
\n✔ עיצוב מדהים.
\n
\n&nbsp;
\n
\n&nbsp;
\n
\n<b>שק איגרוף מקצועי וחזק מבית UFC, המותג מס’ 1 בעולם בתחום אומנויות הלחימה !</b>
\n
\nאליפות הלחימה האולטימטיבית (UFC), אשר נחשבת ללהיט עולמי, היא החברה הגדולה בעולם לקידום ענף אומנויות הלחימה המשולבות :
\n
\nהלוחמים בארגון הינם בעלי הדירוג הגבוה ביותר בענף בעולם כולו, הרייטינג של אירועי החברה הוא הגבוה ביותר בתחום ומוצרי החברה הם הנמכרים ביותר ונחשבים לאיכותיים והיוקרתיים ביותר בעולם.
\n
\nהחברה הוקמה ב- 1993, היא ממוקמת בארה”ב ומפיקה אירועי לחימה פופולריים ברחבי העולם.
\n
\nשק איכותי ומסיבי מיוצר מ- PVC מוצק המבטיח עמידות לאורך זמן.
\n
\nמתאים לאימוני כושר אינטנסיביים, אימוני כוח, אימוני אירובי וקרדיו ו/או אומנויות לחימה.
\n
\nתנועה חלקה ומושלמת המדמה יריב לחימה באופן המציאותי ביותר.
\n
\nמאפשר לעבוד בצורה היעילה ביותר על התזמון, הטכניקה, המהירות והדיוק.
\n
\nרצועות ניילון כבדות המספקות אבטחה, בטיחות ומפחיתות רעשים בצורה היעילה ביותר.
\n
\nמתאים לכל סוגי המתאמנים בכל הרמות.
\n
\nמגיע בעיצוב מדהים – צבע אדום ייחודי.
\n
\nנתלה בקלות עם המתלה מבית UFC.
\n
\n&nbsp;
\n
\nמשקל: 36 ק”ג.
\n
